DES460_Plus_0point02_MMS___5_min,DES460_Plus_0point02_MMS___15_min,DES460_Plus_0point02_MMS___30_min,DES460_Plus_0point2_MMS___45_min,DES460_Plus_0point02_MMS___60_min,DES460_Plus_0point02_MMS___90_min,DES460_Plus_0point02_MMS___120_min,DES459_mec1__Plus_0point02_MMS___5_min,DES459_mec1__Plus_0point02_MMS___15_min,DES459_mec1__Plus_0point02_MMS___30_min,DES459_mec1__Plus_0point02_MMS___45_min,DES459_mec1__Plus_0point02_MMS___60_min,DES459_mec1__Plus_0point02_MMS___90_min,DES459_mec1__Plus_0point02_MMS___120_min,dun1__Plus_0point02_MMs___30_min,dun1__Plus_0point02_MMS___90_min,dun1__Plus_0point02_MMS___120_min,wt_plus_gamma_5_min,wt_plus_gamma_10_min,wt_plus_gamma_20_min,wt_plus_gamma_30_min,wt_plus_gamma_45_min,wt_plus_gamma_60_min,wt_plus_gamma_90_min,wt_plus_gamma_120_min,DES460_wt___mock_irradiation___5_min,DES460_wt___mock_irradiation___30_min,DES460_wt___mock_irradiation___60_min,DES460_wt___mock_irradiation___90_min,mec1_plus_gamma_5_min,mec1_plus_gamma_10_min,mec1_plus_gamma_20_min,mec1_plus_gamma_30_min,mec1_plus_gamma_45_min,mec1_plus_gamma_60_min,mec1_plus_gamma_90_min,mec1_plus_gamma_120_min,DES459_mec1___mock_irradiation___5_min,DES459_mec1___mock_irradiation___30_min,DES459_mec1___mock_irradiation___60_min,DES460_wild_type_Plus_heat_20_min,DES459_mec1_Plus_heat_20_min,MHY1_dun1_Plus_heat_20_min,DES460_vs_DES460_YPD_log_phase_control,DES459_mec1___log_phase_IR_time_=_0_sample,DES459_mec1___log_phase_MMS_time_=_0_sample,DES460wt_vs_DES459mec1_genomic_DNA_comparison,DES460wt_vs_DES459mec1_genomic_DNA_comparison_#2,DES460_genomic_DNA_vs_MHY26_dun1_genomic_DNA,MHY1_crt1_vs_CRY1_wild_type,MHY1_crt1_vs_CRY1_wild_type___log_phase,pRS_ROX1_GAL_media,classification
-0.159754,1.25423,0.183656,0.498259,0.998589,1.007679,0.673122,-1.298694,-1.032171,-0.44154,-1.324784,-0.981103,-0.3906,-1.442204,-0.403004,-0.584981,-0.149952,-0.383351,-0.975134,0.867609,-0.924505,-0.0,-0.163741,1.044355,0.174875,0.815245,0.562413,-0.0,0.716418,0.081483,-1.284749,-1.898853,-2.284039,-1.43937,-1.894958,-0.579739,2.145479,0.947127,0.563606,0.77434,-2.217659,-0.311796,0.225827,-0.416233,1.301496,-0.0,-0.841829,1.049545,0.79057,0.309484,-1.107433,0.250841,20.01.03.01@20.03.02.02.01
-0.561882,0.406537,-0.516566,-1.25044,-1.735623,-3.253893,-3.329204,-0.067734,-0.229961,-0.359458,-1.098594,-1.963591,-2.399879,-2.130364,1.321726,-2.085261,-2.768665,3.161947,3.220417,0.290017,-2.290255,-4.168311,-4.467623,-4.468888,-3.66442,0.24555,-0.68814,-1.402912,-1.861405,2.010814,1.209722,-0.770132,-4.624357,-5.230737,-3.167131,-2.219357,-0.598728,1.412791,-1.633177,-1.694885,-1.618011,-1.297455,-1.567103,-0.793671,0.788294,-0.549616,-0.207576,0.714582,1.053007,-0.0,-0.162713,-0.754811,20.01.01.01@20.01.01.07@20.09.18@43.01.03.05
-0.529526,-1.861413,-0.250965,-0.341929,0.118297,-0.0,-0.054275,-2.232123,-0.091344,-0.35681,-0.843083,-1.276521,-0.417875,-0.695725,-1.118503,-1.5455,-1.851254,-0.594065,-0.643409,-0.116367,-0.267695,-0.768707,-1.081572,0.045776,0.472531,-0.045359,-0.655097,-1.54581,-1.049353,-0.721978,-0.030823,-0.581659,-0.164203,-1.487362,-1.096579,0.13208,-0.262507,0.885856,-0.0,0.008908,-1.383269,-1.103989,0.149648,-0.0,0.0,-6.62181,-0.236118,0.648368,1.087709,0.299545,0.570721,-0.82202,20.01.07@20.09.18
-0.621969,0.0397,0.050855,0.341301,-0.379497,-0.019165,-0.004904,-1.733322,-1.999541,-1.222646,-0.832611,-0.607355,-0.645169,-0.387803,-0.553635,-0.223723,-0.472984,-0.429031,0.621616,0.369036,0.457925,0.424816,0.522565,0.459579,-0.259981,0.427367,-0.139117,-0.588004,-0.123462,-0.174397,0.135475,0.223058,-0.467365,0.240349,-0.172552,-0.36376,0.464372,0.330327,0.218507,-0.209381,0.792822,-0.569412,-0.182275,0.095248,1.043975,0.547821,-0.413709,-0.375999,0.354622,-0.187459,-0.208856,-0.219625,20.01.01.01.01@20.01.25@20.03.25@32.07
-1.07494,0.213204,-0.480348,-0.247754,-0.099488,0.123169,-0.070731,-1.575806,-1.020373,-0.00465,-0.761403,-1.374993,-0.626985,-1.012979,-0.633972,-0.07497,-0.408378,-0.601433,-0.224026,0.037909,0.437074,-0.079307,-0.167875,0.080466,0.802743,-0.576267,-0.965194,-0.584142,-0.940574,-0.786801,-0.762917,-0.596483,-0.968041,-0.658869,-0.088787,-0.856558,-1.437681,-0.592832,-0.958433,-0.263245,0.678232,0.163723,0.576795,-0.179894,0.0,0.453036,0.179318,0.609418,-0.935873,-0.396176,-0.182141,-0.199711,20.01.01.01.01@20.09.18@34.01.01.01
-0.0,-0.282523,0.050855,-0.37886,-0.12328,-0.214029,-0.18593,-1.540802,-1.468667,-0.160871,-1.000159,-0.361173,-0.349687,-0.69106,0.365217,-0.920737,-0.106881,0.175114,0.815839,0.352104,0.589287,0.965565,0.778897,1.500281,0.237662,0.458882,0.547162,-0.319587,0.58993,0.072954,0.380144,-0.162359,-1.530728,0.957703,0.615358,-0.0,1.011933,-0.139422,-0.391853,0.088287,0.080809,0.144376,0.253034,0.751355,0.0,-0.0,-0.483476,-0.115038,0.966251,0.498323,-0.0,-0.859359,20.01.01.01.01@20.03.22@34.01.01.01
0.575168,-0.703891,0.292311,-0.341929,-0.214786,-0.459726,-0.334042,0.407731,1.303674,1.133911,1.031362,1.071155,1.150454,0.545296,0.66899,-0.05372,0.071863,0.459504,-0.024647,-0.310152,0.591372,0.670415,-0.18648,-2.308192,-1.441303,0.247974,-1.196495,-0.493382,-1.689382,-0.471217,-0.357685,-0.774367,-0.26985,-1.186781,-0.981402,-0.920439,-1.130278,-0.193886,-0.906925,-1.07687,1.070952,0.687099,0.35778,-0.236333,0.37994,-1.772941,-0.258317,0.465306,0.137732,-0.957722,0.009717,-0.29928,14.04@20.01.01.01@20.09.13@34.01.01.01
-0.728279,1.849103,1.398984,1.190721,2.109477,2.708918,1.9041,-2.127112,-0.849314,0.101262,-0.371854,-0.316413,0.082172,0.288693,0.272327,0.617794,0.928975,1.648638,0.552865,2.758423,1.375375,1.329654,0.233159,2.397267,1.507351,1.307365,-0.0,0.703875,-0.0,0.746769,-0.055672,0.830831,-0.292817,0.015544,-0.044288,0.615752,0.272246,0.945766,-0.0,2.095418,0.726071,0.643315,0.797171,-0.910077,1.045815,-0.0,-0.194891,0.761321,1.582218,0.796489,-1.83601,0.293159,01.06@20.01.07@20.01.25@32.01.03
0.667611,1.070812,0.459318,-0.096336,0.380006,1.026318,0.900228,-0.689048,0.106259,0.088023,-0.131003,0.301279,0.300374,1.172804,-0.603845,0.390414,0.586561,1.759152,3.062289,1.383115,0.793628,0.041338,-1.290357,1.136035,0.830649,1.183729,0.798798,0.284835,0.501388,1.359174,0.546442,-0.469422,-2.702035,-3.00795,-2.604339,-3.028519,-2.881832,1.086009,-0.0,0.179004,-1.437782,-0.771024,-0.054403,2.314019,-0.210518,-0.0,0.065153,0.173186,-0.109523,0.277183,-1.163291,-1.098326,01.05@20.01.03.01@20.09.16@20.09.18
-1.592621,0.0,-0.269074,0.128945,0.200653,-0.451253,0.070798,1.189478,-0.74019,-0.891669,-0.683912,-1.155668,-0.122393,-0.306157,-0.076635,-0.353351,-0.806784,-1.296936,0.114575,1.400047,0.887458,-0.266738,-1.205603,-0.065727,0.516715,0.941306,0.237065,1.601818,0.096627,-0.919859,-0.023177,0.072703,-0.763636,-0.555308,0.733151,-0.099109,1.441015,-0.343661,-0.0,-0.603437,-0.427613,-0.072509,0.0,-0.373904,0.0,-0.0,-1.000393,0.219925,1.497631,-0.0,-0.456572,-1.113261,20.01.03.01@20.09.18
-1.176628,-0.882353,-0.965272,-0.659538,-0.800427,-0.419058,-0.299483,-1.549553,-1.011525,0.704964,-1.703861,-1.813644,-1.252044,-2.137362,-0.503424,-0.918612,0.0,-0.06507,-1.446081,-1.455929,-1.64387,-1.542128,-0.440744,-1.044483,-2.108703,-0.26354,-0.202662,-0.748282,-0.624354,-0.756096,0.961231,-0.448245,-1.420487,0.326229,-0.599227,0.323724,0.560435,0.850454,0.37818,0.074112,-0.845921,-0.487952,-0.446182,-0.158729,-0.823049,-0.14974,-0.46762,0.496465,0.87082,-0.0,0.629007,-1.506561,01.06.10@11.02.03.01@11.02.03.04@20.01.13
-0.649702,-0.431241,-0.572906,-0.988227,-0.617414,-1.154455,-0.547983,0.116035,-0.436412,-0.666604,0.06796,0.601173,0.127631,0.265366,-0.460746,-0.784735,-0.839087,0.356358,-0.323715,-0.963,-0.626334,-0.016831,-0.51723,-0.288735,-0.034414,-0.728993,-0.75931,1.180847,0.16493,0.062718,-0.28696,0.0,0.0,-0.777586,-0.866226,-1.823902,-3.086767,-5.083357,-0.0,0.913252,0.926325,0.215653,0.402672,-0.867748,-2.465662,-0.0,-3.473979,0.297824,1.916229,0.249851,3.893029,-0.393871,20.01.01.07.07@34.01.03.03
0.783165,0.996452,0.753089,0.823254,0.994929,1.155097,1.081254,-0.0,-0.693001,0.869129,0.258546,0.455702,0.191273,0.766906,1.073185,0.889799,0.84714,-0.135799,-0.334028,0.568465,1.383715,1.331808,0.076053,1.376388,1.100399,-0.341116,0.694585,-0.240413,-0.955752,-1.759143,-1.976701,-2.180504,-1.409004,-2.262812,-1.798106,-0.926523,-0.43542,0.907641,-0.791034,-0.756523,-0.023768,-0.41973,-0.145546,0.924201,0.462715,-0.414843,0.201517,0.543205,-0.31123,-0.145219,-1.437721,0.273245,01.20.19.01@20.01.01.01.01@20.09.18@34.01.01.01
-0.483305,0.00252,-0.582966,-0.484115,0.037772,0.079113,0.041176,-1.78291,-1.778343,-0.470666,-1.224255,-1.453324,-1.238406,-0.963991,-1.038166,-0.674232,-1.291332,-0.322937,0.590678,0.0,1.066778,0.614401,0.379929,0.125068,1.091097,1.222517,-0.093365,-0.199861,-0.373908,-0.634979,0.86948,0.356472,-0.499518,-0.944295,-1.086108,-1.048201,-0.230485,1.277994,-0.219304,0.232868,-0.997224,-0.393256,-0.210843,1.030024,0.0,-0.0,-0.21709,0.504255,-0.059638,0.17034,0.342434,0.691437,20.01.03.03
-0.0,-0.151155,-0.184564,-0.471189,0.374515,0.345144,-0.20897,-1.400788,0.0,-0.261488,-1.701767,-1.650269,-0.892919,-0.756377,-0.382919,-0.587106,-0.513902,-0.321463,-0.665753,0.96168,0.568436,0.793215,0.940137,0.196926,0.565549,0.323125,-0.436505,-1.557396,-0.867211,0.1156,0.435576,1.692725,0.460494,-1.737426,-0.015494,-0.123445,0.947891,1.405983,-0.08281,-0.186702,-0.0,0.22889,0.171413,0.57851,-1.518354,-0.0,-0.369311,0.847009,-1.864162,1.422638,-0.650859,1.861379,01.06@20.01.07@20.03.02.03@20.09.04
-0.806856,-0.173463,-0.798265,-1.935516,-1.12985,-0.383475,-0.916618,0.07228,0.318608,-0.35681,-0.757214,-0.553642,0.118539,0.092743,-0.880003,-0.967488,-0.839087,-1.201157,-0.760286,-0.466309,-0.64927,-0.1741,0.855382,1.834792,2.377064,-0.210207,1.609624,1.269676,0.177579,-3.065834,-2.250042,-2.123327,-2.006141,-1.166574,-1.099196,-0.290753,0.048098,0.930788,1.009143,2.237165,-0.458764,-0.674291,-0.984877,-1.428614,1.178254,-0.324501,-0.381996,0.586049,0.985771,-1.50933,-1.974439,0.888087,20.01.01.07.07@20.09.04@34.01.03.03
0.10833,0.411495,0.070976,-0.08341,0.169541,0.014724,0.291321,-1.55247,-1.763597,-0.454779,-1.042046,-1.077338,-0.804275,-0.831025,0.016254,-0.487229,-0.356693,-0.37451,0.293328,-0.042992,0.453755,0.366648,-0.081053,0.422411,0.612058,1.547365,-0.050155,-0.365932,-0.14876,-0.269925,0.0,0.0,0.0,0.0,-0.0,-1.388901,-1.152693,1.090094,0.754183,0.522031,0.970825,0.755322,0.593119,-1.474471,0.0,0.595214,-0.049013,0.882063,0.170265,-0.731613,-0.374,0.171186,01.06@16.19
-0.02109,-1.070729,-1.24697,-0.740787,-1.098738,-0.944342,-0.775088,0.07228,-0.875858,-1.352389,-0.941517,-0.723731,-0.872463,-0.898674,-1.610565,-1.354246,-1.467923,0.08965,0.128325,0.0,0.345329,-0.598512,0.353056,0.922939,0.858554,1.147366,0.4582,0.686496,0.425495,-0.401276,-0.925392,-0.571071,0.0,-0.224416,0.353594,-0.226871,-0.076784,0.083879,1.323337,0.677952,0.182048,-0.0,-0.474749,0.585565,-1.282907,0.248655,-0.489819,-0.126723,-1.167945,0.719463,-0.109284,-0.107609,20.01.01.01@20.09.18@34.01.01.01
0.57979,-0.034659,-0.271086,-0.674311,-0.690619,-0.934175,-1.403743,0.130619,-0.200468,-0.375345,-0.602232,-0.607355,-0.781545,-1.040972,-0.05153,-0.882487,-1.334403,-0.252208,-0.100273,-1.098461,-1.439528,-1.427946,-1.978731,-1.282358,-1.236664,-0.615054,-0.375502,-0.008686,0.154811,0.252069,-0.609999,-1.195785,-1.730539,-1.603554,-0.957844,-1.093831,-0.912535,-0.091766,-1.378216,-1.51345,-0.10832,-0.578576,-0.631188,0.123468,-0.210518,0.065008,-0.562758,0.130342,1.109398,-1.091897,-1.01029,2.466264,20.01.09@20.03@20.09
0.334816,-0.200728,-0.174504,-0.1425,-0.083017,-0.041193,0.075735,-0.616124,-1.023323,-0.87843,-1.048329,-1.173572,-0.795183,-0.42746,-0.656566,0.003656,-0.522516,-0.29936,0.888027,0.242982,0.660181,0.60363,0.307578,0.742055,0.033024,0.117065,0.102351,-0.684557,-1.092359,-0.863565,-0.313721,0.777889,1.572088,0.081218,-0.162081,-0.439809,0.285054,0.304456,-0.0,-0.209381,-0.170621,-0.285322,0.266637,-0.945352,0.061718,-0.237121,-0.109267,0.706792,4.390942,-0.09304,-1.275006,-0.23456,20.01.07@20.01.17@20.01.23@20.03
0.265484,0.312349,0.27219,0.138178,0.169541,0.421395,0.702744,0.690677,0.212434,0.339566,0.738153,0.802594,0.559489,0.195384,0.970253,0.787797,1.002195,0.823465,0.930997,1.234484,0.979203,0.61871,0.233159,0.7371,-0.073946,1.062517,0.725086,0.107178,0.248412,1.565583,1.454391,1.324249,1.36998,1.124412,1.214797,0.275052,-1.136682,0.77829,1.998082,1.502917,0.692695,0.653497,-0.100655,-0.067015,-0.291453,-0.0,0.344224,0.811955,1.016136,2.095997,0.51972,-0.130012,11.02.03.04.01@16.03.01@32.05.01.03@32.07
-0.977875,-0.926968,-1.679578,-1.468334,-0.672318,-0.544449,-0.482155,-1.082838,-1.439174,-1.487427,-1.293368,-0.652115,-0.076934,-0.154528,-1.251561,-1.05674,-0.438527,-2.094113,-0.547157,0.237338,0.332818,0.984954,0.047112,1.331787,1.181789,-0.680509,1.622332,4.266681,-0.0,-0.924976,0.28457,-0.026828,0.32499,0.066062,0.61274,0.31764,-0.790855,-2.715551,-0.0,0.0,-0.13057,-0.405475,0.375465,0.239874,0.0,-0.0,-0.353454,0.184871,2.174328,0.634982,-0.038855,1.124564,01.03.04@20.01.11@20.01.17@20.09.18
-0.982497,-1.893635,-2.323461,-2.299289,-2.154722,-1.900018,-1.782252,-0.385683,-1.144244,-1.805165,-2.068279,-1.54732,-1.236133,-1.764123,-1.374576,-1.460498,-1.760805,-0.930029,0.209108,-1.004391,-0.668036,-0.092234,-0.593715,-0.402717,-0.67856,-2.059899,1.6325,1.381677,0.660763,-0.617921,-0.017443,-0.158124,0.22164,0.242875,0.220094,-0.667956,-1.64902,-0.188439,-0.0,-0.331283,0.014057,-1.35244,-0.481551,-2.158797,-0.784421,-0.0,-0.41688,0.496465,0.087847,0.741825,0.276862,1.005081,01.03.04@20.01.17
1.000406,-0.061924,0.344626,-0.702009,-0.033603,-0.236057,-0.49532,0.250215,0.643031,0.434887,0.824022,0.066287,0.409475,0.35401,-0.151951,-0.725234,-0.287779,0.465398,0.504739,0.295661,0.282775,0.696268,0.911196,0.553738,1.123654,0.861306,1.500327,1.219468,0.448263,-0.339865,-0.825995,-1.168255,-0.86469,0.710165,1.22265,0.676591,-1.114268,0.966189,-0.0,0.598574,-0.288548,-0.033816,0.613525,-0.776034,1.853326,1.510486,2.811468,-3.343935,0.365466,1.174166,-0.271999,0.980188,20.01.01.01@20.03.02.03.01@20.09.13@34.01.01.01@34.01.01.03
0.228506,0.0,-0.78418,-1.003,-0.948667,-0.920619,-1.293482,0.209378,-0.038257,0.10391,-0.357193,-0.388029,-0.717903,-0.69106,-0.19212,-0.043095,-0.089653,0.172167,1.030686,0.156437,-0.378206,-0.516646,-1.182864,-0.345726,-1.413398,-1.175053,-0.866065,-0.586073,0.132044,-0.075457,0.049459,0.172234,-0.008028,0.3136,0.366682,-0.150822,-1.05663,0.014438,-0.263085,-1.193103,0.662657,0.61175,0.549589,0.052918,-0.929736,-0.0,-0.010958,0.142027,-0.209292,-1.770225,-0.157856,-0.899187,20.01.01.01.01@34.01.01.01
-0.991742,-0.5056,-0.466263,-0.415792,0.224445,0.353616,-0.004904,-0.718218,-0.053003,0.392522,-0.162418,-0.428314,0.241278,0.172056,-0.563677,-0.013344,0.17308,-0.417242,-0.681222,-1.384435,-1.452039,-1.451644,-1.447464,-0.283779,-0.248354,-1.051417,0.239607,1.140295,-0.156349,-1.366795,-1.680423,-2.445214,-2.091118,-1.565665,-1.502313,-1.988168,-1.828338,-1.061219,-1.609999,-2.020903,-0.141695,-0.476752,0.280241,0.871289,0.928091,0.293086,-0.99405,0.383513,1.009629,1.830132,3.115881,-0.836956,20.01.01.07@20.01.03@20.09.04@42.16
0.501213,-0.807993,-0.42602,-0.650305,-0.342895,-0.432614,-0.371893,-0.216499,-0.197519,-1.344445,-0.359287,-0.000853,-0.1974,-0.324819,-0.812219,-1.483874,-1.353785,-0.051808,0.654273,0.829981,0.247328,0.784597,0.743754,1.743112,-0.515779,0.420095,0.407364,-0.103308,-0.280307,-0.568451,0.0,-0.283067,0.630449,0.197409,1.036797,1.202851,0.048098,0.134258,0.870074,1.066338,0.69937,-0.005305,0.065307,-1.153472,0.799331,-0.0,-1.301663,-0.469477,-0.376297,0.500808,0.014574,0.161229,20.01.01.01@20.03.02.03@34.01.01.03
0.339438,-0.188335,-0.82241,-0.977148,-0.542379,-0.700339,-1.002194,-0.884485,-0.471804,-1.164394,-1.102782,-1.037053,-1.188402,-1.381553,-1.203861,-1.103491,-1.194422,-0.045914,0.105981,-2.249883,-3.266088,-1.337462,0.855382,-1.886956,-1.564551,-0.668388,0.994514,0.786911,-0.1437,1.307998,0.850366,0.506827,-0.439804,0.821304,1.015856,0.253759,-0.105603,0.98389,-0.984186,-0.098819,0.077471,-0.308742,-0.213563,-2.39161,-1.253476,-1.607067,-0.553244,0.445831,0.06182,0.379056,0.165147,-0.2022,20.01.03@20.01.07
-0.94552,-0.277566,-0.184564,-0.107415,0.173201,0.289227,0.128397,0.10145,0.011881,0.281314,-0.237815,-0.047851,0.059443,-0.0,-0.327688,0.095033,0.40997,0.026288,0.12145,0.214761,-0.157184,-0.049146,0.080187,0.184537,-0.566939,-1.019902,-1.295624,0.134212,-0.163938,-0.18122,0.468071,-0.045887,0.520208,0.11658,0.62321,0.402815,-0.643558,-0.163931,0.785087,0.391624,0.728296,0.352098,0.488373,0.839542,0.573081,-0.358565,-0.841829,0.663947,-0.202785,-1.248434,-0.893718,-0.485973,16.11@18.02.09@34.11.03@34.11.12
-1.518667,-0.091668,-1.170509,-1.017772,-0.405119,-1.057871,-0.724072,-2.030852,-1.397884,-0.420357,-2.01592,-2.617091,-1.95211,-1.666148,-1.118503,-0.956863,-1.10828,-1.610797,-1.011229,1.102785,1.435843,0.302017,-0.043844,0.588428,0.872506,-0.908387,-0.421254,-1.495603,1.480404,-1.503264,-1.124185,0.0,-1.154072,-1.712167,-2.209075,-0.312046,-0.697993,-4.52102,-0.0,0.882067,-3.381356,-0.39631,0.242151,-2.236402,0.0,-0.126044,0.163462,0.410777,-0.243994,0.376572,-0.279285,-0.321683,20.03.01.01
-0.501794,0.014913,-0.375717,-0.382553,-1.177433,-0.815563,-0.106937,0.03436,-0.557333,-0.928738,-0.560345,-0.159752,-0.965653,-0.726051,-0.377898,-0.164222,0.093399,-0.104855,-0.296215,0.036027,0.676862,0.517455,0.125666,1.42099,0.649264,0.332822,0.796256,-0.456692,0.119395,-0.773154,-0.682635,0.208234,0.0,0.386851,0.00283,-0.695334,-0.275315,1.40326,-0.33262,0.805524,-0.962736,-0.898304,-0.443461,0.634949,-0.177408,0.287161,0.369594,0.757426,0.391493,1.604022,0.104432,-0.49593,20.03.01.01
-0.298419,-0.250301,-0.043715,-0.181278,0.370855,-0.03611,-0.342271,0.538995,0.203586,0.604347,0.384208,-0.003091,0.143541,-0.320153,0.048891,0.647544,0.539183,0.179535,-1.339516,-1.192532,-1.7377,-1.257751,-0.31878,-0.449796,-0.271608,0.187368,-0.985528,-1.530362,-1.375692,-0.919859,-0.900543,-0.054358,-1.457234,0.068588,-0.120199,1.330613,0.185789,-0.074066,-1.04342,-0.0648,1.572699,1.449763,2.290826,0.088193,0.102186,-0.862112,-0.16635,0.348458,-0.671267,-1.270797,-0.043712,-0.197222,11.06.02
-0.478683,0.56517,-0.24694,-0.064944,0.369025,0.524757,-0.240238,-1.161596,-0.309592,-0.724856,-0.549873,-0.840108,-0.254223,-0.38547,-0.696735,-0.723108,-1.073824,-0.785623,-0.643409,0.081181,-0.626334,0.215842,1.161326,0.258872,-0.169289,-0.401721,-0.095907,-1.076562,-1.403519,-0.391041,0.085777,0.278118,-0.024105,-0.512368,-0.167317,0.314598,-0.0,1.045162,-0.708623,-0.061965,-4.288061,-0.565339,-0.171393,0.73019,-1.514675,-0.0,-0.201234,0.340668,0.846962,-0.560167,0.310862,0.173675,11.06.02
-0.27993,-1.264062,-0.951187,-1.100868,-1.021872,-0.87148,-0.705969,-0.161077,-0.206367,-1.098198,-0.313212,-0.070231,-0.340595,-0.401799,0.209564,0.16941,0.448734,-0.026759,-0.834194,-0.906558,-0.905739,-0.999226,-0.765292,-0.928023,-1.159925,-0.576267,-1.516759,-0.997389,-0.897568,-0.827742,0.447045,0.453885,-0.524782,0.551034,0.118006,0.013444,-0.179252,-1.363492,-0.922378,-2.001058,0.176486,0.038479,0.408113,0.261038,-0.122225,0.05316,-0.445421,0.550994,-0.024936,-0.242123,0.359434,-0.33413,11.04.02
-0.511038,0.441238,0.360723,0.236046,-0.064715,-0.012388,-0.161245,0.702345,0.241927,-0.428301,-0.208494,0.42437,-0.104209,0.099741,0.706648,-0.013344,-0.12411,0.085229,-0.138086,0.073655,0.355754,-0.426162,0.264167,-0.667848,0.272544,0.0,0.493785,0.533942,0.966864,0.584712,-0.212413,0.189175,0.393891,-0.037499,0.696504,-1.045159,-0.00954,0.4447,1.331063,1.372511,0.075246,-0.17637,-0.8366,0.899508,-0.032093,0.293086,-0.429565,0.827534,-0.085665,-0.0,0.415291,0.644141,11.04.02
0.949562,0.421409,0.270178,0.452095,0.418438,0.533229,-0.0,-0.102738,-0.218164,-0.192645,0.028168,-0.146324,-0.338322,0.344679,-0.076635,-0.117471,-0.365307,-0.047388,-0.806693,-0.97617,-0.755611,-1.266368,-1.395784,-0.583601,-0.336721,0.849185,0.326028,-0.116825,-0.04251,-0.791919,-1.296217,-1.350375,-0.589089,-0.411332,0.798592,0.11687,-0.118412,0.0,-0.608183,-0.217886,-0.008193,-0.11833,-0.31967,-0.264553,-0.190284,0.290123,-0.144151,0.266665,-0.289541,0.155432,-0.607144,-3.535291,02.07.01@11.04.02
1.716839,1.296367,1.586112,0.0,1.430499,1.431294,1.020363,-0.295258,-0.147381,0.77116,0.01979,0.260995,-0.049659,0.461317,0.721711,1.104429,0.95051,0.624539,0.384424,0.224168,0.022136,-0.217187,0.336519,-0.231744,0.688797,1.137669,0.313319,0.902774,1.437398,1.336998,0.783464,-0.219536,0.288243,-0.186527,-0.874079,-0.032186,-0.454633,0.782375,1.645257,1.318647,1.136591,0.955915,0.885593,-1.601459,-0.173729,-0.462236,-0.79426,0.589944,0.066158,-0.0,-0.422572,1.473058,02.07@11.04.02
1.716839,0.151238,0.139389,0.103094,-0.256879,-0.193695,0.118523,0.757767,-0.221113,-0.354162,-0.453533,-0.524548,-0.865644,-0.474114,-0.43564,-0.185473,-0.283472,1.101961,0.719587,0.412309,0.188945,-0.885044,-1.331701,-0.0,-0.09255,1.285547,0.087101,0.055039,0.099157,0.676829,0.05137,-0.02471,0.132069,-0.171372,0.133712,-0.552361,0.819806,0.365728,-1.190215,-1.51912,0.14756,0.230927,-0.110177,-0.627881,0.438802,0.630759,3.055656,-2.911598,5.429845,-0.284363,0.00486,-0.197222,01.01.09.06.01
0.048242,1.266624,1.042836,0.882345,0.86865,0.590841,0.01649,-1.429957,-0.504246,1.642291,1.064872,0.84064,1.043626,1.025841,2.135136,1.63994,1.497511,0.512551,0.802088,0.41419,0.330733,0.950484,0.75409,0.318341,-0.78553,0.286762,1.764672,2.111618,2.05213,0.436302,0.416461,0.343765,0.322694,0.480309,1.301179,0.500158,-0.605132,0.914449,0.975664,0.587235,0.049658,-0.06029,0.307448,-0.927715,-0.125904,-0.571832,-0.229775,0.648368,0.265697,1.437546,-0.352143,0.039256,01.01.09.06.01@16.21.17
1.573552,0.922093,1.966405,1.569267,1.961237,1.607518,1.678641,0.576915,0.825888,1.131263,2.189539,1.646325,1.71187,1.37342,1.022974,1.314808,1.55135,0.817571,0.943029,1.140413,1.225247,1.398594,1.20267,0.112679,1.628273,1.445547,1.663001,1.171192,1.462696,0.989002,1.03769,0.921891,1.510078,1.379527,1.547237,0.919948,1.543483,1.362412,-0.0,1.346996,0.381189,0.968134,1.018906,-1.73903,1.627076,2.686418,2.551425,-3.480258,0.059652,1.862433,-0.427429,1.764299,01.04@10.03.01@14.13.01.01@16.19.03@20.01.10@20.09.07.27@40.10.02
0.233129,-0.394062,0.153474,0.0,-0.445382,-0.285196,-0.144788,-0.102738,-0.029409,-0.200589,-0.110059,-0.300747,-0.095117,-0.280497,0.0,-0.196098,-0.468677,-0.471763,0.606147,0.715215,0.274435,0.86,1.54789,0.890727,1.093423,1.16676,1.751963,1.945547,1.895285,0.221364,0.90771,0.665652,0.203266,1.308802,1.594355,1.291068,0.797392,0.334411,1.354242,1.437714,0.204299,-0.343362,-1.093704,-0.821891,0.065397,-3.20509,-0.420051,0.317299,0.109536,-0.0,0.187004,1.189284,01.04@14.07.03
0.972673,1.489701,1.604221,1.419695,1.084605,0.883983,1.663829,0.536078,-1.141295,0.646713,-0.524741,-0.072469,-0.276953,0.088077,1.216284,1.42956,1.094798,0.861776,1.204284,1.121599,1.19814,0.485139,0.663134,2.607885,1.34457,0.718276,-0.0,0.199868,0.994691,-0.971034,-1.703361,-1.875559,-1.128809,-1.598502,-0.120199,-0.330298,-0.201666,-0.011433,-0.0,0.655273,-1.270904,-0.072509,0.0,0.673751,0.0,-0.0,-0.775233,-0.189042,-2.009478,-0.0,-0.920432,1.893739,10.01.09.05@11.02.03.04@14.07.04
